TradingDate,Y1,Y2,Y3,change
2001-2-7,9.368572472,4.152423038,1.700629647,0.017277562
2001-2-8,9.530315984,4.041811959,1.755824555,0.018218193
2001-2-9,9.689262457,3.935489588,1.806680282,0.019143329
2001-2-12,9.845322277,3.833619011,1.853132915,0.020056707
2001-2-13,9.99841791,3.736345015,1.895129302,0.020962996
2001-2-14,10.14848712,3.643797965,1.93263001,0.021864088
2001-2-15,10.29547906,3.556093267,1.965606424,0.022761942
2001-2-16,10.43935409,3.473333431,1.994041762,0.023657349
2001-2-19,10.58008275,3.395608749,2.017930362,0.024550227
2001-2-20,10.71764118,3.322994947,2.037274294,0.025442628
2001-2-21,10.85201124,3.255553256,2.052083868,0.026337956
2001-2-22,10.98318414,3.193334813,2.062381364,0.02723672
2001-2-23,11.11115942,3.136384422,2.068201641,0.028135675
2001-2-26,11.23594268,3.084741543,2.069590726,0.029029901
2001-2-27,11.35753822,3.038434667,2.066600368,0.029917731
2001-2-28,11.47594733,2.997480212,2.059288192,0.030801059
2001-3-1,11.59117525,2.961887624,2.047723642,0.031679074
2001-3-2,11.70323407,2.93165605,2.031983641,0.032549572
2001-3-5,11.81214103,2.906773853,2.012151769,0.033409953
2001-3-6,11.91791511,2.887218325,1.988317919,0.034258364
2001-3-7,12.02058116,2.872956746,1.960579251,0.035091
2001-3-8,12.12016586,2.863943306,1.929037181,0.035905566
2001-3-9,12.21669859,2.8601205,1.893799008,0.036699572
2001-3-12,12.31020482,2.86141608,1.854975084,0.037474419
2001-3-13,12.40071476,2.867746474,1.812682811,0.038229141
2001-3-14,12.48826142,2.879016329,1.767046054,0.038961248
2001-3-15,12.57288075,2.89511976,1.718196815,0.039665563
2001-3-16,12.65460774,2.91593716,1.666272538,0.040337998
2001-3-19,12.73347761,2.941336785,1.611418107,0.040973541
2001-3-20,12.80952383,2.9711734,1.553785001,0.041567641
2001-3-21,12.88277486,3.005286042,1.493529427,0.042118748
2001-3-22,12.95326051,3.043500908,1.43081593,0.042622599
2001-3-23,13.02100971,3.085628749,1.365814102,0.043075842
2001-3-26,13.08605115,3.13146495,1.298699007,0.04347495
2001-3-27,13.14841378,3.180789869,1.229652535,0.043814364
2001-3-28,13.20812068,3.23338693,1.15884226,0.044090122
2001-3-29,13.26518894,3.289042167,1.086421464,0.044303786
2001-3-30,13.31962994,3.347543669,1.012528901,0.044453723
2001-4-2,13.37144888,3.408681168,0.937289207,0.044545906
2001-4-3,13.42066493,3.472284505,0.860822833,0.044587971
2001-4-4,13.46731068,3.538223188,0.783246087,0.04458721
2001-4-5,13.51142065,3.606349362,0.704675289,0.044549492
2001-4-6,13.55304168,3.67655394,0.625223216,0.044481266
2001-4-9,13.59223246,3.748766097,0.544999728,0.044390337
2001-4-10,13.62906331,3.822952734,0.46411241,0.044286016
2001-4-11,13.66361582,3.899117905,0.382666027,0.044174419
2001-4-12,13.69596672,3.977262432,0.300751536,0.044058773
2001-4-13,13.72618883,4.057383134,0.218445271,0.04394204
2001-4-16,13.75435559,4.139455922,0.135826164,0.04382561
2001-4-17,13.78054082,4.223435218,0.052976243,0.043712307
2001-4-18,13.80481866,4.309253347,-0.030018907,0.043605852
2001-4-19,13.82726318,4.396819831,-0.113069197,0.043508161
2001-4-20,13.84794828,4.486020759,-0.196079517,0.043421897
2001-4-23,13.86694374,4.57673423,-0.27896677,0.04334977
2001-4-24,13.8843152,4.66882968,-0.361659398,0.043292923
2001-4-25,13.9001241,4.762167167,-0.444096866,0.043248304
2001-4-26,13.91443346,4.856638897,-0.526218317,0.04321847
2001-4-27,13.92731274,4.952167077,-0.607965021,0.0432041
2001-4-30,13.93883781,5.04870298,-0.689279654,0.043204075
2001-5-8,13.94907954,5.146185683,-0.770113022,0.043217635
2001-5-9,13.95810399,5.244541271,-0.85042375,0.043242917
2001-5-10,13.96597265,5.343682061,-0.930177994,0.04327618
2001-5-11,13.97274281,5.443505803,-1.009349393,0.043314045
2001-5-14,13.97846741,5.543894925,-1.087918384,0.043355343
2001-5-15,13.98320058,5.644758394,-1.165864308,0.043401352
2001-5-16,13.98699887,5.746030875,-1.243166578,0.043453939
2001-5-17,13.98992267,5.847671217,-1.319805072,0.04351371
2001-5-18,13.99203399,5.949662681,-1.39575867,0.043582557
2001-5-21,13.99339632,6.052012627,-1.471005223,0.043663503
2001-5-22,13.99407708,6.154750756,-1.545522744,0.043757691
2001-5-23,13.99414258,6.257930806,-1.619285996,0.04386986
2001-5-24,13.99366381,6.361627892,-1.692268481,0.04400318
2001-5-28,13.99271672,6.465936943,-1.764441619,0.044158398
2001-5-29,13.99138258,6.570971228,-1.835773998,0.04433322
2001-5-30,13.98973986,6.676865093,-1.906231247,0.044529102
2001-5-31,13.98786911,6.783771456,-1.9757792,0.044745769
2001-6-1,13.98585231,6.89186128,-2.044383804,0.044982061
2001-6-4,13.98377283,7.001322173,-2.112010355,0.045235702
2001-6-5,13.98171467,7.112357494,-2.178622734,0.045503992
2001-6-6,13.9797602,7.225142367,-2.244186048,0.045780641
2001-6-7,13.97799067,7.339822918,-2.308666705,0.046059316
2001-6-8,13.97648626,7.456515407,-2.372031926,0.046333178
2001-6-11,13.97532629,7.575305363,-2.434249545,0.046593333
2001-6-12,13.97458928,7.696246624,-2.495287595,0.046831997
2001-6-13,13.97435321,7.819360443,-2.555114111,0.047042877
2001-6-14,13.9746958,7.944634604,-2.613697032,0.04721932
2001-6-15,13.97569466,8.072022465,-2.671003952,0.04735269
2001-6-18,13.97742658,8.201441894,-2.727000797,0.047433985
2001-6-19,13.97996793,8.332774343,-2.781651815,0.047453529
2001-6-20,13.98339472,8.465863858,-2.834919278,0.047400819
2001-6-21,13.98778238,8.600516063,-2.88676282,0.047264058
2001-6-22,13.99320215,8.736538635,-2.937135527,0.047032937
2001-6-25,13.99971902,8.873746354,-2.985982956,0.046702953
2001-6-26,14.00739346,9.01196182,-3.033245647,0.046272173
2001-6-27,14.01628552,9.15101281,-3.078859684,0.045738304
2001-6-28,14.02645393,9.290731948,-3.122756239,0.04509993
2001-6-29,14.03795738,9.4309551,-3.164861517,0.044354975
2001-7-2,14.05085544,9.571519156,-3.205096096,0.043499084
2001-7-3,14.06520599,9.71226243,-3.24337441,0.042529567
2001-7-4,14.08106689,9.853022962,-3.279605205,0.04144224
2001-7-5,14.09849543,9.993637518,-3.313691187,0.040232514
2001-7-6,14.11754391,10.13394537,-3.345530939,0.03890042
2001-7-9,14.13825845,10.27379137,-3.37502327,0.037450307
2001-7-10,14.16068293,10.41302311,-3.402067831,0.035884139
2001-7-11,14.18485452,10.5514933,-3.426566237,0.03420807
2001-7-12,14.21080051,10.68906269,-3.448425399,0.032435072
2001-7-13,14.23854095,10.82560059,-3.467561421,0.030578396
2001-7-16,14.26808886,10.96098407,-3.483899737,0.028650656
2001-7-17,14.29944971,11.09509677,-3.497374827,0.026664614
2001-7-18,14.33262225,11.22782807,-3.507930489,0.024631194
2001-7-19,14.36759875,11.35907143,-3.515519168,0.022559646
2001-7-20,14.40436418,11.48872306,-3.52010124,0.020459031
2001-7-23,14.44289683,11.6166807,-3.521645029,0.018336999
2001-7-24,14.48316535,11.74284268,-3.520125676,0.016204363
2001-7-25,14.52512781,11.86710789,-3.515526216,0.014075266
2001-7-26,14.56873279,11.98937529,-3.507838928,0.011963571
2001-7-27,14.61391885,12.109543,-3.497065321,0.00988334
2001-7-30,14.6606146,12.2275075,-3.483216477,0.007847929
2001-7-31,14.70874376,12.3431632,-3.466313823,0.005863282
2001-8-1,14.75824561,12.45641136,-3.446381494,0.003924332
2001-8-2,14.80906498,12.56715726,-3.423440689,0.002025652
2001-8-3,14.86114621,12.67531316,-3.397509447,0.00016534
2001-8-6,14.91444021,12.78079636,-3.368605083,-0.001659839
2001-8-7,14.96889631,12.88353074,-3.336742708,-0.003450108
2001-8-8,15.02447255,12.98344423,-3.301938024,-0.005208534
2001-8-9,15.08113132,13.08046799,-3.264205525,-0.006938388
2001-8-10,15.13884,13.17453484,-3.223559385,-0.008644136
2001-8-13,15.19756722,13.26557881,-3.180012863,-0.010329342
2001-8-14,15.25727644,13.35353837,-3.133578017,-0.011993026
2001-8-15,15.3179286,13.4383562,-3.084268377,-0.013633127
2001-8-16,15.37948917,13.51997747,-3.032100805,-0.015249962
2001-8-17,15.44192379,13.59835088,-2.977094111,-0.01684343
2001-8-20,15.50520085,13.67342623,-2.919270088,-0.018414859
2001-8-21,15.56928751,13.7451553,-2.858652772,-0.019964752
2001-8-22,15.63414582,13.81349364,-2.795268287,-0.021491
2001-8-23,15.69973333,13.87840059,-2.729146394,-0.022990105
2001-8-24,15.76600866,13.93983697,-2.660323104,-0.024460411
2001-8-27,15.83292454,13.99776818,-2.588838109,-0.025898076
2001-8-28,15.90043284,14.05216442,-2.514736987,-0.027299845
2001-8-29,15.96849173,14.10299928,-2.438069953,-0.028666038
2001-8-30,16.03706238,14.15024861,-2.358890166,-0.02999816
2001-8-31,16.1061019,14.1938935,-2.277253405,-0.031296023
2001-9-3,16.17556179,14.23392246,-2.19321856,-0.032557204
2001-9-4,16.24539637,14.27032871,-2.106849948,-0.033780969
2001-9-5,16.31555938,14.30311088,-2.018216726,-0.034966714
2001-9-6,16.38599352,14.33227851,-1.927391941,-0.036108179
2001-9-7,16.45663788,14.35785197,-1.834458573,-0.037198906
2001-9-10,16.52743441,14.37985818,-1.739509657,-0.03823548
2001-9-11,16.5983283,14.39832969,-1.642645857,-0.039217129
2001-9-12,16.6692538,14.41330992,-1.543973674,-0.040138929
2001-9-13,16.74014072,14.42485241,-1.443609446,-0.040995653
2001-9-14,16.8109217,14.43301717,-1.341679211,-0.041785159
2001-9-17,16.88152373,14.43787448,-1.238317755,-0.042504217
2001-9-18,16.95187482,14.43950177,-1.133669464,-0.04315136
2001-9-19,17.02190462,14.43798202,-1.027886393,-0.043727105
2001-9-20,17.09152937,14.43340901,-0.921129476,-0.04422747
2001-9-21,17.1606558,14.42588651,-0.813569976,-0.044646826
2001-9-24,17.22919022,14.41552437,-0.70539234,-0.044982364
2001-9-25,17.29702744,14.4024426,-0.596792402,-0.045228771
2001-9-26,17.36405477,14.38677078,-0.487978628,-0.045380541
2001-9-27,17.4301502,14.36864875,-0.379172853,-0.045431356
2001-9-28,17.49518455,14.34822641,-0.270611028,-0.045375242
2001-10-8,17.55902009,14.32566443,-0.16254359,-0.045205952
2001-10-9,17.62151097,14.30113394,-0.05523595,-0.04491743
2001-10-10,17.68250503,14.27481652,0.051031927,-0.044504504
2001-10-11,17.74184477,14.24690297,0.15596575,-0.04396343
2001-10-12,17.79936668,14.21759321,0.259258915,-0.043290509
2001-10-15,17.85490272,14.18709525,0.360593244,-0.042483397
2001-10-16,17.90828135,14.15562372,0.459640506,-0.041541733
2001-10-17,17.95932834,14.12339892,0.556063616,-0.040468531
2001-10-18,18.00786715,14.09064627,0.649517547,-0.039269417
2001-10-19,18.05371909,14.05759612,0.739649683,-0.037951017
2001-10-22,18.09670646,14.02447955,0.826107194,-0.036526596
2001-10-23,18.13665332,13.99152763,0.908538531,-0.035017925
2001-10-24,18.17338753,13.95897199,0.986594751,-0.033446339
2001-10-25,18.20675369,13.92704211,1.059942978,-0.031821403
2001-10-26,18.236602,13.89596421,1.128258265,-0.030152968
2001-10-29,18.26278467,13.86596175,1.1912199,-0.028455034
2001-10-30,18.28516325,13.83725764,1.24851547,-0.026739133
2001-10-31,18.30361079,13.81007289,1.299843612,-0.025012718
2001-11-1,18.31800828,13.78462382,1.344913387,-0.02328157
2001-11-2,18.3282429,13.76112115,1.383443567,-0.021550739
2001-11-5,18.33420515,13.73976969,1.41516067,-0.019826172
2001-11-6,18.33579297,13.7207688,1.439801574,-0.018112263
2001-11-7,18.33290867,13.70431099,1.457112301,-0.016413408
2001-11-8,18.32545541,13.69058486,1.466842569,-0.014737564
2001-11-9,18.31333794,13.67977694,1.46874472,-0.013095728
2001-11-12,18.29646782,13.67207343,1.462576395,-0.011497933
2001-11-13,18.27476773,13.66765891,1.448105049,-0.009950254
2001-11-14,18.24816602,13.66671289,1.425106514,-0.008458367
2001-11-15,18.21659523,13.66940953,1.393364101,-0.007028567
2001-11-16,18.17999526,13.67591774,1.352670918,-0.00566608
2001-11-19,18.13831104,13.68640012,1.302829061,-0.004376386
2001-11-20,18.0915,13.70101154,1.243657025,-0.003160988
2001-11-21,18.03952279,13.71989725,1.174984194,-0.002023359
2001-11-22,17.98235171,13.74319336,1.09665702,-0.000964172
2001-11-23,17.91996344,13.77102457,1.008535708,1.45E-05
2001-11-26,17.85234552,13.8035053,0.910498182,0.00091217
2001-11-27,17.77949148,13.84073779,0.802438337,0.001727718
2001-11-28,17.70140246,13.88281216,0.684267239,0.002459669
2001-11-29,17.61808825,13.92980642,0.555914162,0.003106812
2001-11-30,17.52956578,13.98178628,0.417325743,0.003666761
2001-12-3,17.4358674,14.03880526,0.268472427,0.004139962
2001-12-4,17.33704405,14.10090039,0.109356658,0.004531847
2001-12-5,17.23315565,14.16808678,-0.059984546,0.004846581
2001-12-6,17.12427941,14.24035881,-0.23947738,0.005090997
2001-12-7,17.01050326,14.31768662,-0.429010175,0.005270189
2001-12-10,16.8919313,14.40001705,-0.628431641,0.005390219
2001-12-11,16.76868271,14.48727214,-0.837549219,0.005457029
2001-12-12,16.64089544,14.57934903,-1.056126725,0.005477985
2001-12-13,16.50872088,14.67611695,-1.283885749,0.005458021
2001-12-14,16.37232838,14.77741764,-1.520504582,0.005401873
