Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2021-2-5 7:35,37593.74,37638.31,37570.41,37587.39,10.03,377320.8,37603.25
2021-2-5 7:40,37601.93,37627.64,37567.77,37617.19,18.7,703098.38,37593.64
2021-2-5 7:45,37607.52,37646,37570,37570,7.14,268211.69,37584.06
2021-2-5 7:50,37597,37646.55,37573.87,37646.55,15.25,573351.39,37604.13
2021-2-5 7:55,37687.65,37737.45,37585.7,37706.73,11.11,418545.68,37681.18
2021-2-5 8:00,37714.98,37778.15,37667.09,37726.22,21.76,821418.26,37741.43
2021-2-5 8:05,37708.39,37790.01,37662.34,37790,24.31,917063.04,37727.88
2021-2-5 8:10,37768.65,37836.97,37753.09,37799.12,14.48,547449.82,37811.36
2021-2-5 8:15,37770.84,37770.84,37573.52,37589.42,18.27,688095.4,37664.69
2021-2-5 8:20,37581.59,37640.06,37462.33,37480.52,16.95,636495.09,37546.75
2021-2-5 8:25,37503.76,37583.3,37480,37510.51,15.75,591126.48,37525.5
2021-2-5 8:30,37514.56,37573.76,37471.41,37506.5,13.79,517477.85,37513.75
2021-2-5 8:35,37520,37586.87,37499.17,37556.2,17.73,665735.05,37541.49
2021-2-5 8:40,37580.61,37629.1,37540.11,37593.83,9.36,351883.17,37578.82
2021-2-5 8:45,37605.71,37734.56,37601.94,37732.87,8.9,335082.89,37660.85
2021-2-5 8:50,37711.05,37744.7,37663.12,37728.8,30.09,1134582.97,37706.83
2021-2-5 8:55,37720.49,37790,37720.49,37771.16,63.93,2413927.92,37760.19
2021-2-5 9:00,37766.09,37792.92,37667.22,37732.66,8.84,333403.61,37718.68
2021-2-5 9:05,37741.31,37817.53,37701.43,37805.94,24.33,919068.45,37780.4
2021-2-5 9:10,37801.32,37812.56,37653.8,37710.16,21.49,810659.39,37725.35
2021-2-5 9:15,37729.91,37732.51,37614.63,37639.85,10.52,396503.95,37694.54
2021-2-5 9:20,37677.05,37687.43,37546.88,37581.94,12.73,478455.64,37591.35
2021-2-5 9:25,37583.83,37644.73,37555.71,37605.13,6.9,259520.12,37611.31
2021-2-5 9:30,37609.76,37655.43,37552.15,37609.73,3.51,132193.12,37621.19
2021-2-5 9:35,37590.15,37644.6,37563.98,37576.1,16.83,632798.43,37601.6
2021-2-5 9:40,37582.27,37597.56,37525.12,37566.04,8.62,323938.1,37564.88
2021-2-5 9:45,37578.31,37587.18,37538.93,37568.68,6.88,258448.26,37558.34
2021-2-5 9:50,37565.77,37622.06,37527.36,37527.36,12.36,464324.1,37565.1
2021-2-5 9:55,37533.91,37544.14,37250,37301.38,56.31,2102654.72,37341.83
2021-2-5 10:00,37297.06,37408.53,37208.6,37390.5,19.88,741319.57,37293.47
2021-2-5 10:05,37399.5,37443.72,37389.45,37443.72,4.56,170490.33,37414.32
2021-2-5 10:10,37448.89,37545.56,37431.49,37511.38,7.98,299249.68,37491.16
2021-2-5 10:15,37530.39,37698.74,37530.39,37679.83,21.93,825879.58,37664.55
2021-2-5 10:20,37681.15,37681.15,37591.98,37606.68,1.73,65030.81,37624.62
2021-2-5 10:25,37614.02,37615.87,37556.76,37567.27,3.81,143202.71,37576.29
2021-2-5 10:30,37564.8,37571.88,37426.93,37494.35,40.95,1537147.2,37539.08
2021-2-5 10:35,37480.57,37556.21,37480.57,37486.89,12.47,468032.16,37521.07
2021-2-5 10:40,37513.12,37554.94,37513.12,37553.44,8.41,315491.31,37531.85
2021-2-5 10:45,37532.26,37534.12,37409.01,37495.07,14.96,560381.51,37462.17
2021-2-5 10:50,37498.26,37523.86,37415.68,37430.96,11.63,435751.09,37465.13
2021-2-5 10:55,37440.64,37499.73,37434.94,37449.95,5.01,187547.34,37466.77
2021-2-5 11:00,37427.27,37582.49,37427.27,37496.6,7.61,285728.47,37541.73
2021-2-5 11:05,37499.94,37560.99,37499.94,37560.99,4.58,171964.64,37547.82
2021-2-5 11:10,37545.65,37602.69,37540.22,37546.26,7.36,276763.97,37582.14
2021-2-5 11:15,37553.53,37600.34,37509.71,37553.28,12.64,474731.46,37566.03
2021-2-5 11:20,37562.27,37669.12,37561.64,37660.19,7.66,288356.01,37621.39
2021-2-5 11:25,37641.79,37775.89,37641.79,37737.7,17.76,669817.77,37725.17
2021-2-5 11:30,37750.02,37774.51,37669.19,37669.2,7.05,266066.38,37728.23
2021-2-5 11:35,37679.33,37726.08,37639.48,37696.24,11.73,442062.53,37683.77
2021-2-5 11:40,37696.53,37712.61,37604.88,37615.99,4.17,157193.62,37673.74
2021-2-5 11:45,37638.4,37699.63,37618.21,37662.49,7.78,292944.14,37672.78
2021-2-5 11:50,37655.05,37694.13,37630.68,37665.22,5.8,218417.16,37655.59
2021-2-5 11:55,37666.72,37768.64,37654.54,37745.68,7.15,269830.68,37730.39
2021-2-5 12:00,37749.62,37760.6,37595.21,37715.55,24.28,916214.47,37731.27
2021-2-5 12:05,37708.23,37708.23,37597.36,37630.85,6.43,241941.26,37642.12
2021-2-5 12:10,37621.36,37728.8,37621.36,37663.29,5.48,206718.17,37688.32
2021-2-5 12:15,37650.89,37803.37,37622.85,37688.23,25.65,967546.72,37719.92
2021-2-5 12:20,37737.84,38000,37693.22,37930.47,76.11,2885144.99,37908.25
2021-2-5 12:25,37959.81,38048.19,37902.55,37976.99,60.9,2313748.85,37992.18
2021-2-5 12:30,37961.52,38142.35,37961.52,38134.33,97.39,3706826.25,38063.48
2021-2-5 12:35,38142.35,38168.36,38007.03,38088.81,44.2,1683384.56,38089.77
2021-2-5 12:40,38088.81,38135.94,38035.48,38098.16,16.53,629572.56,38076.18
2021-2-5 12:45,38073.32,38120.71,38046.5,38046.68,29.7,1131258.84,38087.54
2021-2-5 12:50,38064.07,38069.6,37953.23,38006.72,33.01,1254949.67,38012.76
2021-2-5 12:55,38008.35,38008.35,37827.27,37907,24.72,937176.82,37909.51
2021-2-5 13:00,37885,37982.68,37885,37933.6,31.25,1185092.46,37920.97
2021-2-5 13:05,37929.87,38021.96,37911.26,37957.04,18.84,715307.4,37966.82
2021-2-5 13:10,37975.49,38033,37964.13,38015.89,5.68,215981.31,37997.72
2021-2-5 13:15,38023.81,38024.48,37908.44,37972.89,14.48,549925.73,37972.79
2021-2-5 13:20,37959.28,37965.86,37901.24,37951.08,4.86,184433.97,37927.57
2021-2-5 13:25,37937.18,37972.16,37913.65,37972.16,3.39,128639.68,37936.32
2021-2-5 13:30,37970.32,37970.32,37874.75,37877.45,12.54,475209.2,37903.22
2021-2-5 13:35,37882.15,37932.13,37828.22,37857.04,11.28,427323.64,37898.88
2021-2-5 13:40,37866.06,38000,37838.97,38000,18.49,701435.15,37939.69
2021-2-5 13:45,38014.42,38260,37982.68,38216.2,53.17,2028113.33,38144.83
2021-2-5 13:50,38228.26,38325.76,38147.27,38317.86,53.49,2045729.71,38248.11
2021-2-5 13:55,38311.47,38351.04,38232.58,38333.77,80.3,3075342.74,38296.82
2021-2-5 14:00,38335.74,38350.26,38212.17,38251.56,50.83,1944615.55,38259.58
2021-2-5 14:05,38237.23,38288.48,38198.95,38283.65,18.65,712881.62,38230.08
2021-2-5 14:10,38289.25,38293.01,38193.17,38228.58,12.01,459365.98,38248.96
2021-2-5 14:15,38191,38202.7,38020.14,38159.79,14.45,551105.47,38133.58
2021-2-5 14:20,38155.32,38189.76,38130,38185.69,8.88,338991.2,38155.22
2021-2-5 14:25,38194.83,38205,38116.07,38170.79,86.36,3296914.95,38175.53
2021-2-5 14:30,38172.1,38191.99,38090.79,38112.46,61.89,2361665.88,38156.2
2021-2-5 14:35,38119.36,38175.67,38110.66,38175.67,77.1,2940206.29,38136.35
2021-2-5 14:40,38175.39,38294.05,38150,38294.05,33.19,1267662.25,38192.84
2021-2-5 14:45,38288.16,38343.62,38200,38237.76,15.67,600096.55,38289.41
2021-2-5 14:50,38228.21,38330.57,38175.07,38259.4,37.95,1451786.61,38252
2021-2-5 14:55,38255.32,38255.32,38145.59,38153.19,22.25,849010.74,38160.18
2021-2-5 15:00,38158.75,38211.18,38099.17,38116.8,48.6,1853817.5,38144.66
2021-2-5 15:05,38101.9,38162.08,38051.17,38054.6,29.85,1137421.78,38103.57
2021-2-5 15:10,38054.68,38102.75,37954.58,38059.8,24.08,916018.4,38042.85
2021-2-5 15:15,38061.99,38191.67,38049.19,38167.99,12.86,490586.59,38142.58
2021-2-5 15:20,38162.79,38213.71,38125.7,38164.23,16.39,625367.57,38162.64
2021-2-5 15:25,38164.23,38199.99,38086.09,38122.24,7.83,298736.05,38148.93
2021-2-5 15:30,38112.33,38244.76,38103.17,38225.55,11.23,428783.26,38191.28
2021-2-5 15:35,38225.55,38359.69,38206.55,38267.72,71.18,2724834.77,38281.03
2021-2-5 15:40,38263.23,38263.23,38158.76,38177.09,20.62,787717.83,38201.24
2021-2-5 15:45,38198.32,38242.5,38159.48,38225.61,11.89,454186.56,38196.06
2021-2-5 15:50,38233.13,38246.7,38036.46,38078.32,9.56,364505.76,38142.87
2021-2-5 15:55,38042.5,38076.38,37930.99,38000,24.48,930165.78,38004.28
2021-2-5 16:00,38000,38142.35,37704.33,38120.86,82.73,3136180.48,37908.02
2021-2-5 16:05,38120.86,38200,38056.28,38158.35,33.4,1274013.71,38140.13
2021-2-5 16:10,38147.47,38159.56,37900,38024.84,31.27,1188852.32,38024.43
2021-2-5 16:15,38025.98,38093.65,38006.54,38079.11,11.97,455570.37,38058.14
2021-2-5 16:20,38092.31,38159.23,38090.17,38103.05,9.2,350584.32,38115.82
2021-2-5 16:25,38103.05,38103.05,38030.48,38050.49,7.52,286117.52,38067.83
2021-2-5 16:30,38046.89,38083.32,38023.65,38080.83,5.97,227367.35,38055.58
2021-2-5 16:35,38080.83,38084.89,37868.87,37896.17,19.51,741511.47,38004.86
2021-2-5 16:40,37910.91,37949.69,37810.83,37880.29,17.59,666658.95,37903.09
2021-2-5 16:45,37889.33,37932.1,37833.39,37921.78,14.19,537673.26,37891.11
2021-2-5 16:50,37921.78,37936.39,37815.71,37856.17,13.64,516782.76,37878
2021-2-5 16:55,37860.5,37881.76,37703,37846.82,14.97,565265.52,37769.83
2021-2-5 17:00,37843.25,37972.16,37813.3,37933.48,7.03,266522.15,37914.95
2021-2-5 17:05,37920.65,37929.42,37751.75,37913.13,16.23,614520.72,37857.41
2021-2-5 17:10,37903.79,37903.79,37773.97,37855.19,6.21,235004.86,37849.62
2021-2-5 17:15,37828.12,37904.11,37820.91,37852.51,12.91,488680.7,37864.01
2021-2-5 17:20,37864.82,37925.09,37840.85,37863.85,2.01,76019.64,37883.26
2021-2-5 17:25,37874.3,37939.22,37864.87,37912.12,3.26,123684.66,37885.94
2021-2-5 17:30,37924.85,37956.8,37858.11,37920.73,1.62,61320.51,37884.63
2021-2-5 17:35,37913.86,37992.39,37892.28,37896.81,11.18,424093.79,37936.79
2021-2-5 17:40,37896.77,37940.35,37864.24,37864.24,5.09,192815.84,37909.6
2021-2-5 17:45,37897.68,37914.33,37835.57,37843.93,2.89,109506.47,37866.68
2021-2-5 17:50,37877.84,37933.97,37875.11,37905.33,3.94,149534.11,37913.81
2021-2-5 17:55,37892.08,37983.11,37879.89,37936.26,8.29,314563.78,37950.85
2021-2-5 18:00,37952.04,37955.42,37866.13,37866.13,5.47,207442.78,37910.35
2021-2-5 18:05,37878.95,37942.87,37791.26,37791.26,17.67,668865.33,37861.01
2021-2-5 18:10,37810.24,37845.63,37799.39,37820,107.88,4080362.81,37821.45
2021-2-5 18:15,37820,37836.24,37761.5,37799.68,49.24,1861568.19,37803.13
2021-2-5 18:20,37798.23,37842.08,37744.11,37771.49,33.17,1253250.64,37777.34
2021-2-5 18:25,37766.36,37793.44,37733.51,37757.86,5.37,202740.49,37775.13
2021-2-5 18:30,37755.18,37804.83,37752.02,37801.8,17.1,645906.72,37774.86
2021-2-5 18:35,37805.56,37818.02,37709.39,37720.6,65.34,2467067.26,37758.43
2021-2-5 18:40,37720.6,37754.39,37607,37618.38,44.34,1670995.78,37683.34
2021-2-5 18:45,37624.33,37635.18,37514.62,37598.96,31.74,1192895.33,37581.6
2021-2-5 18:50,37598.94,37658.22,37466.11,37515.71,41.66,1564384.44,37551.11
2021-2-5 18:55,37523.23,37575.05,37372.59,37423.85,99.52,3731401.58,37493.13
2021-2-5 19:00,37423.85,37604.06,37407.79,37595.39,19.74,740086.56,37486.64
2021-2-5 19:05,37589.84,37589.84,37465.85,37494.54,14.18,532190.18,37533.74
2021-2-5 19:10,37473.82,37473.82,37283.05,37349.54,137.13,5122757.79,37356.9
2021-2-5 19:15,37369.77,37574.25,37351.57,37508.48,24.73,926798.92,37476.97
2021-2-5 19:20,37512.29,37560,37433.43,37502.25,11.44,429399.84,37529.72
2021-2-5 19:25,37522.16,37568.34,37488.27,37520.06,19.12,717772.2,37535.78
2021-2-5 19:30,37524.6,37602.9,37522.36,37596.55,10.17,382270.32,37570.57
2021-2-5 19:35,37577.31,37642.06,37574.88,37621.28,19.52,734119.7,37602.22
2021-2-5 19:40,37657.09,37664.02,37613.1,37632.57,5.44,204773.37,37632.91
2021-2-5 19:45,37634.16,37671.8,37608.8,37655.21,20.24,761714.7,37637.31
2021-2-5 19:50,37658.51,37705.76,37615.84,37692.97,10.76,405020.86,37654.33
2021-2-5 19:55,37689.71,37711.34,37653.09,37656.08,5.84,220070.8,37678.17
2021-2-5 20:00,37665.76,37706.87,37610.12,37645.21,10.01,376717.25,37639.5
2021-2-5 20:05,37622.3,37638.2,37529.5,37610.85,9.4,353191.24,37589.49
2021-2-5 20:10,37611.08,37719.59,37611.08,37704.1,30.22,1138369.2,37667.98
2021-2-5 20:15,37703.95,37728.3,37657.21,37682.94,11.42,430603.41,37696.61
2021-2-5 20:20,37698.36,37713.37,37648.02,37648.02,12.79,481934.24,37689.86
2021-2-5 20:25,37661.26,37704.97,37615.11,37670.46,3.02,113598.08,37656.06
2021-2-5 20:30,37673.83,37732.86,37655.82,37674.74,8.97,337899.63,37685.12
2021-2-5 20:35,37678.68,37736.52,37653.69,37688.73,11.05,416236.76,37684.04
2021-2-5 20:40,37688.73,37776.69,37688.73,37756.15,2.84,107078.51,37735.53
2021-2-5 20:45,37756.08,37778.15,37718.97,37767.68,10.66,402539.75,37755.15
2021-2-5 20:50,37757.41,37786.18,37742.58,37768.02,12,452990.07,37764.89
2021-2-5 20:55,37772.53,37823.49,37755.07,37773.32,7.91,299187.19,37805.45
2021-2-5 21:00,37776.49,37792.96,37708.3,37758.49,24.71,933111.12,37764.74
2021-2-5 21:05,37763.2,37848,37734.32,37848,11.22,424127.97,37815.87
2021-2-5 21:10,37844.31,37943.41,37837.94,37886.34,22.27,844149.07,37897.7
2021-2-5 21:15,37888.11,37888.11,37766.92,37801.24,9.64,364392.47,37797.24
2021-2-5 21:20,37784.45,37832.89,37784.45,37813,4.68,177099.89,37806.7
2021-2-5 21:25,37819.19,37820.32,37779.36,37794.9,1.28,48356.99,37799.36
2021-2-5 21:30,37791.7,37858.17,37779.36,37792.8,4.81,181853.34,37800.65
2021-2-5 21:35,37779.37,37804.43,37691.82,37788.86,3.24,122273.67,37756.89
2021-2-5 21:40,37783.23,37848.13,37783.23,37835.21,7.62,288073.08,37817.62
2021-2-5 21:45,37835.21,37886.53,37816.51,37822.91,9.39,355187.52,37835.29
2021-2-5 21:50,37819.8,37864.04,37779.66,37856.05,21.85,826770.3,37843.73
2021-2-5 21:55,37845,37888.68,37835.96,37861.99,11.76,445155.65,37851.14
2021-2-5 22:00,37861.99,37879.53,37820,37844.01,33.41,1264693.74,37851.12
2021-2-5 22:05,37842.06,37895.25,37842.06,37868.48,18.18,688352.46,37863.63
2021-2-5 22:10,37868.48,37868.48,37720,37770.1,44.38,1677931.41,37805.89
2021-2-5 22:15,37767.58,37884.44,37753.37,37884.43,6.36,240417.45,37796.42
2021-2-5 22:20,37884.43,38000,37884.43,37968.71,23.65,897631.6,37950
2021-2-5 22:25,37963.81,38005.37,37947.63,37990,27.56,1047086.91,37997.28
2021-2-5 22:30,37999.9,37999.9,37939.34,37965.39,21.66,822676.68,37976.53
2021-2-5 22:35,37962.78,37964.68,37900,37900,8.86,336073.01,37928.76
2021-2-5 22:40,37908.8,37921.24,37844.4,37882.12,10.47,396587.89,37890.64
2021-2-5 22:45,37882.12,37919.28,37831.34,37831.34,4.52,171299.25,37884.91
2021-2-5 22:50,37840.75,37925.39,37840.75,37876.32,6.99,264866.79,37882.44
2021-2-5 22:55,37876.32,37928.55,37821.6,37837.41,3.8,143907.91,37899.89
2021-2-5 23:00,37829.43,37934.79,37811.16,37933.51,7.13,269988.99,37873.48
2021-2-5 23:05,37959.28,38016.67,37942.7,38016.62,4.04,153396.37,37964.56
2021-2-5 23:10,38029.36,38045.65,37970.93,37978.58,9,341973.84,38002.19
2021-2-5 23:15,37991.53,38012.98,37973.39,37979.33,10.37,394004.13,37998.56
2021-2-5 23:20,37996.13,38002.3,37955.45,37973.9,0.29,10981.84,37967.8
2021-2-5 23:25,37973.9,37997.67,37968.03,37982.04,7.14,271260.01,37980.25
2021-2-5 23:30,37976.95,37976.95,37911.94,37920.05,12.19,462074.96,37917.34
2021-2-5 23:35,37933.93,37949.22,37897.4,37934.69,5.37,203742.67,37928.27
2021-2-5 23:40,37938.42,37960.1,37912.53,37936.66,5.56,210789.57,37941.51
2021-2-5 23:45,37944.59,38000.27,37943.4,37983.51,3.81,144752.55,37971.56
2021-2-5 23:50,37992.65,38177.61,37988.87,38174.2,28.39,1081820,38105.28
2021-2-5 23:55,38180,38342.46,38180,38320,101.85,3899472.86,38286.77
2021-2-6 0:00,38320,38556.27,38230.81,38556.27,138.68,5323809.68,38389.4
2021-2-6 0:05,38556.27,38653.07,38459.74,38493.23,57.59,2221090.99,38567.88
2021-2-6 0:10,38479.01,38570.55,38426.39,38470.57,16.04,617568.91,38505.61
2021-2-6 0:15,38468.65,38468.65,38349.1,38378.4,3.33,128003.42,38398.76
2021-2-6 0:20,38391.75,38417.32,38312.39,38404.42,8.89,341040.17,38353.26
2021-2-6 0:25,38430.56,38457.88,38368.37,38433.23,18.18,698596.17,38419.15
2021-2-6 0:30,38422.06,38527.14,38398.27,38527.14,14.84,570918.08,38470.87
2021-2-6 0:35,38540,38814.14,38540,38725.77,67.63,2618512.99,38720.39
2021-2-6 0:40,38697.97,38709.55,38574.5,38666.69,24.45,944165.38,38619.56
2021-2-6 0:45,38646.64,38705.8,38590.16,38681.49,6.76,261298.99,38650.22
2021-2-6 0:50,38734.26,38868.01,38700,38864,23.66,917790.77,38793.25
2021-2-6 0:55,38868.01,38881.31,38750.78,38758.56,14.21,551867.68,38832.41
2021-2-6 1:00,38779.87,38844.04,38620.27,38702.83,40.65,1574107.87,38721.22
2021-2-6 1:05,38740,38807.13,38732.14,38751.25,22.09,856052.71,38757.96
2021-2-6 1:10,38749.05,39000,38747.48,38968.72,96.81,3766800,38910.73
2021-2-6 1:15,38999.99,39051,38872.45,38944.65,73.87,2881083.46,39002.01
2021-2-6 1:20,38944.65,39300,38944.65,39275.25,83.04,3253093.17,39174.65
2021-2-6 1:25,39280.07,39411,39200,39360.12,135,5309714.35,39331.5
2021-2-6 1:30,39362.43,39370.39,39058.54,39324.74,47.17,1850624.25,39233.79
2021-2-6 1:35,39319.1,39492.25,39211.16,39408.39,85.51,3367974.93,39387.64
2021-2-6 1:40,39378.94,39453.43,39182.62,39289.29,34.29,1348416.62,39322.71
2021-2-6 1:45,39293.65,39293.65,38927.97,38928.95,46.31,1809600.08,39072.57
2021-2-6 1:50,38950.49,38950.49,38343.93,38712.54,151.36,5839810.27,38583.45
