TradingDate,Y1,Y2,Y3,change
2000-7-7,4.45289482,-0.38958958,-2.107135316,5.63380257
2000-7-10,4.439314474,-0.245264817,-2.14369666,5.639208445
2000-7-11,4.425490719,-0.099956774,-2.181413734,5.64728781
2000-7-12,4.411416444,0.046257174,-2.220267087,5.658054834
2000-7-13,4.397082873,0.193295061,-2.260232065,5.671515027
2000-7-14,4.382482332,0.341071342,-2.301278074,5.687667264
2000-7-17,4.367605684,0.489494904,-2.343369069,5.706501502
2000-7-18,4.352445781,0.63847088,-2.386462833,5.728001464
2000-7-19,4.336997698,0.787900247,-2.430511103,5.752144725
2000-7-20,4.321257694,0.93767839,-2.475459724,5.778901626
2000-7-21,4.305223539,1.087698563,-2.521249297,5.808235824
2000-7-24,4.288895142,1.237857318,-2.56781607,5.840106229
2000-7-25,4.272274082,1.38805004,-2.615091429,5.874465433
2000-7-26,4.255363636,1.538169514,-2.663001587,5.911259352
2000-7-27,4.238169309,1.688105687,-2.711467061,5.950427431
2000-7-28,4.220699654,1.837754894,-2.760403942,5.991906875
2000-7-31,4.202964365,1.987021759,-2.809724794,6.035632589
2000-8-1,4.184974233,2.135819567,-2.859338752,6.081537675
2000-8-2,4.166738236,2.284070798,-2.90915309,6.129552619
2000-8-3,4.148263762,2.431707216,-2.959072893,6.179605717
2000-8-4,4.12955573,2.578669426,-3.009001178,6.231622652
2000-8-7,4.110615565,2.724905209,-3.058839646,6.285525572
2000-8-8,4.091439239,2.870368137,-3.108491363,6.341232835
2000-8-9,4.072020809,3.015019431,-3.157861072,6.398662767
2000-8-10,4.052350188,3.15882635,-3.206858699,6.457733731
2000-8-11,4.032420196,3.301765266,-3.255394355,6.518367908
2000-8-14,4.012221763,3.443818335,-3.303380043,6.58048747
2000-8-15,3.991742755,3.584972093,-3.350731205,6.644014232
2000-8-16,3.97096829,3.72521596,-3.39736791,6.708869936
2000-8-17,3.949890687,3.864548564,-3.443208062,6.77498306
2000-8-18,3.928500427,4.002974143,-3.488169128,6.842282033
2000-8-21,3.906786286,4.140501571,-3.532167834,6.910694793
2000-8-22,3.884733416,4.277139832,-3.575121466,6.980145759
2000-8-23,3.862324239,4.412897433,-3.616950061,7.05055743
2000-8-24,3.839538393,4.547780759,-3.657577637,7.121850307
2000-8-25,3.81635418,4.681792597,-3.696933649,7.193943867
2000-8-28,3.792752059,4.814932341,-3.734952015,7.266758163
2000-8-29,3.76871696,4.947196199,-3.771569623,7.340214549
2000-8-30,3.744241927,5.078579618,-3.806720615,7.414236631
2000-8-31,3.719320221,5.209074335,-3.840338265,7.488744694
2000-9-1,3.693944596,5.33866749,-3.872356341,7.563655617
2000-9-4,3.668103747,5.467339858,-3.902717271,7.638885216
2000-9-5,3.641791269,5.5950641,-3.931367769,7.714349063
2000-9-6,3.61500866,5.721806128,-3.958256887,7.789963952
2000-9-7,3.587756512,5.847523159,-3.983341454,7.865645297
2000-9-8,3.560042047,5.972163173,-4.006583126,7.941308914
2000-9-11,3.531879547,6.095664209,-4.027948193,8.016870722
2000-9-12,3.503293844,6.217956456,-4.047402556,8.092247322
2000-9-13,3.474320913,6.338977322,-4.064906442,8.167364613
2000-9-14,3.44499555,6.458666904,-4.080423186,8.242152495
2000-9-15,3.415351247,6.576965696,-4.093919438,8.316543306
2000-9-18,3.385431887,6.693821463,-4.105356652,8.390478719
2000-9-19,3.355279505,6.80918385,-4.114699905,8.463904134
2000-9-20,3.324934193,6.922997815,-4.121919605,8.536764707
2000-9-21,3.294435951,7.035197595,-4.126992323,8.609002348
2000-9-22,3.263826783,7.145702394,-4.129901239,8.680554036
2000-9-25,3.233158629,7.254415619,-4.130634035,8.751353989
2000-9-26,3.202493307,7.36122462,-4.129183257,8.82133351
2000-9-27,3.171905964,7.466014834,-4.125535562,8.890427542
2000-9-28,3.141475685,7.568669324,-4.119678446,8.958572611
2000-9-29,3.111294135,7.669070918,-4.111593317,9.025709637
2000-10-9,3.081455284,7.767101631,-4.101263531,9.091782243
2000-10-10,3.052057483,7.862642364,-4.088673336,9.156736799
2000-10-11,3.023198806,7.955574454,-4.073809562,9.220522791
2000-10-12,2.994989036,8.04578155,-4.056654626,9.283096163
2000-10-13,2.967549417,8.133151111,-4.037187007,9.344420557
2000-10-16,2.941000123,8.217573652,-4.015391825,9.404466525
2000-10-17,2.915466853,8.298944,-3.991256933,9.463212859
2000-10-18,2.891069641,8.377156854,-3.964776573,9.520641215
2000-10-19,2.867938733,8.452109355,-3.935943252,9.576739821
2000-10-20,2.846208405,8.523701537,-3.904751829,9.631503062
2000-10-23,2.826010457,8.591833552,-3.871202055,9.684928229
