Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,High Minus Low,Return1,Return2,Return3,Return4,Return5,MA5,Correlation MA5 and close 30,Sum3,Sum5,Sum5 Minus Sum3,RSI6,RSI14,MACD12_26,Rate of change 9,Rate of change 14,Williams R,ATR5,ATR10,Aroon stochastic oscillator,CCI,DEMA
2020-11-30 15:15,19841.35,19850.36,19627.35,19664.08,245.56,4843713.08,19725.03,223.01,-160.92,322.37,96.14,126.56,34.53,19535.626,0.985200422,58991.71,97678.13,38686.42,80.37531162,87.71344489,273.7501084,0.037827453,0.049227702,0.160482241,281.61,216.913,0.832245689,103.8424188,19651.32805
2020-11-30 15:30,19664.88,19708.41,19126.55,19472.67,601.16,11667782.55,19408.88,581.86,-191.41,-160.92,322.37,96.14,126.56,19574.174,0.978362635,58961.75,97870.87,38909.12,62.19347235,75.19027012,268.4031346,0.025431641,0.037277198,0.340257618,368.636,264.094,0.607212932,42.37114586,19637.33321
2020-11-30 15:45,19469.48,19544.99,19234.27,19304.1,250.56,4855825.55,19379.98,310.72,-168.57,-191.41,-160.92,322.37,96.14,19553.696,0.964654615,58440.85,97768.48,39327.63,51.13368042,66.72095649,247.7080054,0.007209147,0.02872189,0.49708874,387.938,286.5,0.406483222,22.53912048,19566.79573
2020-11-30 16:00,19311.22,19564.63,19296.43,19478.41,216.86,4221308.72,19465.38,268.2,174.31,-168.57,-191.41,-160.92,322.37,19548.852,0.963775006,58255.18,97744.26,39489.08,53.22879006,70.32038514,242.5760609,0.012107309,0.03247527,0.353225585,350.578,300.774,0.585056329,28.87121828,19568.51541
2020-11-30 16:15,19482.66,19556.84,19416.64,19520.14,151.16,2947981.27,19502.3,140.2,41.73,174.31,-168.57,-191.41,-160.92,19487.88,0.965305752,58302.65,97439.4,39136.75,50.8264526,69.29012085,239.1197959,0.01245907,0.031283812,0.328818582,304.798,289.31,0.537439119,30.08879667,19580.48295
2020-11-30 16:30,19522,19522,19302.21,19339.84,163.74,3177982.92,19408.67,219.79,-180.3,41.73,174.31,-168.57,-191.41,19423.032,0.962710761,58338.39,97115.16,38776.77,23.55325309,61.35015991,219.3039781,-0.003434418,0.02071477,0.527289184,304.154,292.882,0.162939959,4.147081719,19526.89617
2020-11-30 16:45,19339.84,19354.71,19126.52,19193.26,276.95,5332153.84,19253.36,228.19,-146.58,-180.3,41.73,174.31,-168.57,19367.15,0.956403162,58053.24,96835.75,38782.51,23.92732932,56.33304719,189.5865827,-0.015862989,0.010717899,0.689712247,233.42,301.028,0,-35.3352725,19436.38415
2020-11-30 17:00,19193.25,19321.43,19001.98,19237.3,247.8,4741671.15,19135.38,319.45,44.04,-146.58,-180.3,41.73,174.31,19353.79,0.952504304,57770.4,96768.95,38998.55,34.42348993,56.37035149,167.6563545,-0.029644388,0.003723795,0.706110955,235.166,311.552,0.069712223,-52.97319463,19382.31497
2020-11-30 17:15,19251.6,19309.95,19185.28,19280.11,110.68,2131539.57,19258.52,124.67,42.81,44.04,-146.58,-180.3,41.73,19314.13,0.949471239,57710.67,96570.65,38859.98,48.09529057,53.15455567,151.9789808,-0.019526467,0.001803548,0.677407008,206.46,278.519,0.137477443,-43.41368892,19355.47809
2020-11-30 17:30,19288.97,19435.75,19288.97,19435.75,142.85,2767098.92,19370.53,146.78,155.64,42.81,44.04,-146.58,-180.3,19297.252,0.946198993,57953.16,96486.26,38533.1,46.50952724,55.04659445,150.3799105,-0.001895991,0.00808198,0.496885765,209.548,257.173,0.38384462,-12.22741989,19386.47263
2020-11-30 17:45,19418,19468.02,19356.14,19377.89,129.81,2519853.43,19411.99,111.88,-57.86,155.64,42.81,44.04,-146.58,19304.862,0.943200389,58093.75,96524.31,38430.56,38.6604225,52.56538016,142.7977339,0.003822504,-0.001473734,0.5639955,187.966,246.06,0.392145618,-11.90071667,19389.72278
2020-11-30 18:00,19382.9,19478.59,19261.89,19261.89,153.74,2971716.05,19329.02,216.7,-116,-57.86,155.64,42.81,44.04,19318.588,0.937428632,58075.53,96592.94,38517.41,43.0763579,46.19205729,125.9763963,-0.011115897,-0.012343976,0.698539731,185.668,209.544,0.209954723,-45.96154844,19353.16022
2020-11-30 18:15,19275.72,19345.79,19189.34,19240.23,81.71,1574663.25,19272.03,156.45,-21.66,-116,-57.86,155.64,42.81,19319.174,0.930027734,57880.01,96595.87,38715.86,55.3616739,42.80777331,109.633794,-0.014339549,-0.029496595,0.723662387,153.068,194.117,0.143691875,-123.1436478,19318.50693
2020-11-30 18:30,19248.21,19346.9,19162.17,19346.9,114.38,2199855.56,19232.82,184.73,106.67,-21.66,-116,-57.86,155.64,19332.532,0.923706112,57849.02,96662.66,38813.64,60.94591609,35.13829705,104.0896606,0.00036505,-0.016129918,0.593436903,165.08,185.77,0.470019579,-241.7863162,19327.98442
2020-11-30 18:45,19346.9,19346.9,19175.93,19182.23,124.21,2394424.46,19277.11,170.97,-164.67,106.67,-21.66,-116,-57.86,19281.828,0.911982138,57769.36,96409.14,38639.78,42.138112,35.05656748,85.423691,-0.000574681,-0.014915263,0.744843792,168.146,188.847,0,265.836399,19280.5178
2020-11-30 19:00,19169.68,19271.04,19110.03,19209.92,71.96,1381805.61,19201.11,161.01,27.69,-164.67,106.67,-21.66,-116,19248.234,0.899347568,57739.05,96241.17,38502.12,27.16809968,40.93042098,72.03475538,-0.001423277,-0.004878756,0.630427442,177.972,182.969,0.109222152,152.4443367,19254.64716
2020-11-30 19:15,19209.59,19319.88,19209.59,19300,33.14,639163.84,19286.6,110.29,90.08,27.69,-164.67,106.67,-21.66,19255.856,0.88375867,57692.15,96279.28,38587.13,42.60678178,49.85031839,67.90980861,0.001031633,-0.009159372,0.470327913,156.69,171.179,0.464539287,44.41258289,19265.62872
2020-11-30 19:30,19300,19310.49,19162.17,19257,55.21,1061386.14,19224.33,148.32,-43,90.08,27.69,-164.67,106.67,19259.21,0.86555269,57766.92,96296.05,38529.13,49.46111537,41.06297782,60.47391233,-0.00919697,-0.013480436,0.540388566,155.064,154.066,0.294927422,50.35783411,19259.90138
2020-11-30 19:45,19243.51,19289.18,19197.24,19254.53,67.33,1295326.48,19239.22,91.94,-2.47,-43,90.08,27.69,-164.67,19240.736,0.842498892,57811.53,96203.68,38392.15,51.64519539,38.92798111,53.76186923,-0.006366018,-0.004411102,0.514345602,136.506,150.793,0.285184601,24.74817514,19255.15494
2020-11-30 20:00,19245.57,19416.48,19169.4,19383.69,88.08,1700364.09,19305.79,247.08,129.16,-2.47,-43,90.08,27.69,19281.028,0.807315974,57895.22,96405.14,38509.92,54.02447674,51.90923108,58.19383695,0.006323367,0.009921712,0.19911458,151.728,159.937,0.79465131,-33.91815805,19294.65443
2020-11-30 20:15,19383.76,19436.12,19322.25,19422.77,43.36,840587.8,19384.71,113.87,39.08,129.16,-2.47,-43,90.08,19323.598,0.767515982,58060.99,96617.99,38557,86.28257581,61.02525347,64.12049159,0.009487413,0.009641166,0.117118818,142.3,160.136,1,-111.059637,19336.95856
2020-11-30 20:30,19407.6,19490,19384.14,19441.39,145.74,2835114.52,19453.25,105.86,18.62,39.08,129.16,-2.47,-43,19351.876,0.722021797,58247.85,96759.38,38511.53,85.89667958,60.04955233,69.51852024,0.004883987,0.008365098,0.127931152,141.414,149.052,1,-232.3157768,19374.26998
2020-11-30 20:45,19433.55,19456.2,19383.4,19438.4,38.15,741089.2,19424.73,72.8,-2.99,18.62,39.08,129.16,-2.47,19388.156,0.660002256,58302.56,96940.78,38638.22,79.40656279,58.11244339,72.7169926,0.013354547,0.000136347,0.135800195,126.31,140.687,0.988462726,-366.2161185,19400.47745
2020-11-30 21:00,19443,19510,19393.89,19492.94,54.73,1065968.07,19476.99,116.11,54.54,-2.99,18.62,39.08,129.16,19435.838,0.582551251,58372.73,97179.19,38806.46,97.78798237,53.26982061,78.7450038,0.014733013,0.005937179,0.042653199,131.144,133.825,1,-1214.795217,19437.30469
2020-11-30 21:15,19500.56,19529.62,19435.98,19436.97,51.94,1011774.24,19480.82,93.64,-55.97,54.54,-2.99,18.62,39.08,19446.494,0.547320182,58368.31,97232.47,38864.16,80.37006185,53.3851997,78.10558232,0.007096891,0.009089451,0.220810791,100.456,126.092,0.819864182,2401.043142,19445.29434
2020-11-30 21:30,19451.61,19469.92,19398.92,19413.08,42.01,816642.31,19439.75,71,-23.89,-55.97,54.54,-2.99,18.62,19444.556,0.535662939,58342.99,97222.78,38879.79,57.53224399,59.68547507,74.80876399,0.008105105,0.00898378,0.277747325,91.882,117.091,0.717829129,276.7881515,19442.47008
2020-11-30 21:45,19401.42,19428.08,19337.2,19383.63,47.62,923399.26,19390.2,90.88,-29.45,-23.89,-55.97,54.54,-2.99,19433.004,0.527716858,58233.68,97165.02,38931.34,39.44773176,59.09564782,69.02397739,0.006704916,0.001898495,0.347934889,88.886,115.15,0.541504132,56.3531253,19429.87234
2020-11-30 22:00,19372.87,19383.69,19255.67,19331.94,59.82,1155072.15,19308.66,128.02,-51.69,-29.45,-23.89,-55.97,54.54,19411.712,0.552990684,58128.65,97058.56,38929.91,24.95760319,48.97986012,59.58172034,-0.00266977,0.007804619,0.471126576,99.93,113.12,0.324692756,-58.89595838,19402.82288
2020-11-30 22:15,19331.27,19387.75,19287.21,19387.75,19.69,380596.19,19325.82,100.54,55.81,-51.69,-29.45,-23.89,-55.97,19390.674,0.58231479,58103.32,96953.37,38850.05,40.66694527,66.45619589,55.95702641,-0.001803038,0.009257196,0.33811578,96.816,113.98,0.558785286,-20.22998913,19400.82173
2020-11-30 22:30,19387.75,19439.94,19372.71,19400.79,39.44,765425.78,19405.18,67.23,13.04,55.81,-51.69,-29.45,-23.89,19383.438,0.630993621,58120.48,96917.19,38796.71,29.95423984,65.65031911,53.5197075,-0.002088328,0.00522228,0.350605525,91.534,95.995,0.427639752,27.67826542,19403.36074
2020-11-30 22:45,19409.6,19505,19400.79,19500.63,32.96,641457.2,19462.64,104.21,99.84,13.04,55.81,-51.69,-29.45,19400.948,0.570414646,58289.17,97004.74,38715.57,61.62853654,66.1914411,58.9646604,0.003201395,0.012651503,0.078895088,98.176,95.029,1,76.70013009,19437.98039
2020-11-30 23:00,19505,19517.72,19450.3,19483.05,58.33,1136394.18,19483.07,67.42,-17.58,99.84,13.04,55.81,-51.69,19420.832,0.549104436,58384.47,97104.16,38719.69,63.08276486,69.02345171,61.15629404,-0.000507363,0.011868376,0.129282105,93.484,91.185,0.895785168,66.8615007,19457.41501
2020-11-30 23:15,19488.43,19625.12,19487.79,19618.21,91.07,1781741.51,19565.54,137.33,135.16,-17.58,99.84,13.04,55.81,19478.086,0.687126843,58601.89,97390.43,38788.54,81.43479615,75.01842956,72.9584424,0.009324499,0.012098832,0.015162819,96.294,98.112,1,107.7458967,19515.9534
2020-11-30 23:30,19625.25,19698.09,19606.79,19698.09,102.97,2024825.9,19663.89,91.3,79.88,135.16,-17.58,99.84,13.04,19540.154,0.74870853,58799.35,97700.77,38901.42,95.61920368,73.20143094,87.74589833,0.014681339,0.014175115,0,94.446,95.631,1,144.2615411,19584.92725
2020-11-30 23:45,19698.09,19755,19628.65,19700.19,113.97,2247949.07,19723.92,126.35,2.1,79.88,135.16,-17.58,99.84,19600.034,0.792186067,59016.49,98000.17,38983.68,94.94229872,71.65433321,98.49908006,0.016331306,0.013311805,0.109767088,106.27,98.902,1,139.2342148,19635.53495
2020-12-1 0:00,19703.53,19731.24,19520.08,19569.8,87.39,1713148.75,19602.67,211.16,-130.39,2.1,79.88,135.16,-17.58,19613.868,0.806257433,58968.08,98069.34,39101.26,68.17498461,58.53404497,95.39995941,0.01230399,0.006759816,0.370897002,127.66,112.918,0.645919891,78.92699207,19628.44607
2020-12-1 0:15,19569.83,19714.41,19538.66,19689.75,114.13,2244190.67,19662.9,175.75,119.95,-130.39,2.1,79.88,135.16,19655.208,0.85743017,58959.74,98276.04,39316.3,69.49440956,64.4570969,101.4533554,0.015576846,0.010096476,0.130675105,149.326,121.405,0.971649695,89.68173259,19661.41479
2020-12-1 0:30,19683.35,19694.91,19556.86,19576.11,117.55,2308226.46,19635.5,138.05,-113.64,119.95,-130.39,2.1,79.88,19646.788,0.862187887,58835.66,98233.94,39398.28,58.0068922,54.47917764,95.9745818,0.009036745,0.007158523,0.358260068,148.522,122.408,0.66305499,65.90372302,19646.85452
2020-12-1 0:45,19587.7,19603.82,19486.62,19568.12,70.42,1375448.12,19532.91,117.2,-7.99,-113.64,119.95,-130.39,2.1,19620.794,0.859709826,58833.98,98103.97,39269.99,44.48281377,57.44814299,89.95098902,0.003460914,0.007986368,0.37426151,153.702,124.074,0.577294841,21.52143119,19632.12758
2020-12-1 1:00,19556.06,19641.98,19495.6,19507.68,65.91,1289432.62,19563.79,146.38,-60.44,-7.99,-113.64,119.95,-130.39,19582.292,0.866647943,58651.91,97911.46,39259.55,28.08907309,55.15826511,79.38514296,0.001264176,0.00639973,0.495303707,157.708,131.989,0.357014028,14.48456489,19600.17293
2020-12-1 1:15,19501.27,19579.24,19476.05,19504.63,31.02,605488.41,19519.23,103.19,-3.05,-60.44,-7.99,-113.64,119.95,19569.258,0.865126809,58580.43,97846.29,39265.86,27.54554603,56.79338898,69.95907959,-0.005789519,0.008932885,0.501411892,136.114,131.887,0.099382887,-14.98697198,19574.71592
2020-12-1 1:30,19502.57,19593.07,19439.94,19582.22,54.58,1065045.58,19512.91,153.13,77.59,-3.05,-60.44,-7.99,-113.64,19547.752,0.867008959,58594.53,97738.76,39144.23,51.62276963,63.65461764,67.96624842,-0.005882296,0.010030561,0.36935377,131.59,140.458,0.456709957,-13.95064556,19581.00715
2020-12-1 1:45,19583.36,19642.49,19569.07,19606.68,67.54,1324149.36,19606.57,73.42,24.46,77.59,-3.05,-60.44,-7.99,19553.866,0.870453903,58693.53,97769.33,39075.8,35.53636758,62.36729072,67.58159438,-0.004746655,0.010612454,0.387977713,118.664,133.593,0.521834731,26.47785881,19593.34468
2020-12-1 2:00,19594.95,19650.9,19548.82,19610.95,64.1,1256820.54,19608.31,102.08,4.27,24.46,77.59,-3.05,-60.44,19562.432,0.871588168,58799.85,97812.16,39012.31,59.79732352,61.9906808,66.85069342,0.00210273,0.005657253,0.406679653,115.64,134.671,0.543669462,12.85875668,19603.45609
2020-12-1 2:15,19623.97,19682.34,19562.81,19640.31,40.84,802346.92,19644.27,119.53,29.36,4.27,24.46,77.59,-3.05,19588.958,0.874369569,58857.94,97944.79,39086.85,68.12250402,58.66641584,67.85832721,-0.002510951,0.008071631,0.3640259,110.27,133.989,0.693802414,25.67168532,19620.17841
2020-12-1 2:30,19640.31,19673.19,19584.71,19663.21,29.54,580013.74,19631.79,88.48,22.9,29.36,4.27,24.46,77.59,19620.674,0.868670132,58914.47,98103.37,39188.9,98.11260986,61.10470482,69.70125024,0.004449301,0.002293787,0.291341332,107.328,121.721,0.856633535,25.252049,19639.60844
2020-12-1 2:45,19665.27,19715.37,19627.64,19682.86,49.91,982181.53,19680.43,87.73,19.65,22.9,29.36,4.27,24.46,19640.802,0.865054796,58986.38,98204.01,39217.63,100,100,71.91834094,0.005863619,-0.000773171,0.228972259,94.248,112.919,0.962780899,55.68662652,19659.8914
2020-12-1 3:00,19681.95,19691.83,19581.74,19609.88,35.6,698392.63,19616.07,110.09,-72.98,19.65,22.9,29.36,4.27,19641.442,0.847431101,58955.95,98207.21,39251.26,57.96547184,43.59646757,67.01402919,0.005238962,-0.00458422,0.460610677,101.582,110.123,0.590529092,23.49241941,19650.10293
2020-12-1 3:15,19604.55,19626,19545.92,19572,46.65,913086.22,19575.12,80.08,-37.88,-72.98,19.65,22.9,29.36,19633.652,0.811204161,58864.74,98168.26,39303.52,40.72912512,41.15374009,59.38616068,0.003454052,0.000112418,0.546652935,97.182,106.411,0.377994726,-30.37938195,19629.69832
2020-12-1 3:30,19567.84,19589.5,19523.45,19576.04,68.88,1347684.51,19565.41,66.05,4.04,-37.88,-72.98,19.65,22.9,19620.798,0.796266353,58757.92,98103.99,39346.07,40.6561512,50.52144646,53.05542426,-0.000315592,-0.005775086,0.505863559,86.486,98.378,0.400662066,-77.70849798,19615.46718
2020-12-1 3:45,19576.04,19602.54,19359.86,19439.18,110.38,2149595.57,19474.74,242.68,-136.86,4.04,-37.88,-72.98,19.65,19575.992,0.75813043,58587.22,97879.96,39292.74,15.83021475,29.63203088,36.57321853,-0.008543007,-0.00699475,0.776883913,117.326,112.327,0,-952.9464929,19559.39421
2020-12-1 4:00,19427.92,19533.42,19350.03,19519.9,112.13,2181440.04,19455.15,183.39,80.72,-136.86,4.04,-37.88,-72.98,19543.4,0.753119579,58535.12,97717,39181.88,29.65093065,45.17242955,29.68222294,-0.004642814,-0.002464212,0.535035857,136.458,115.353,0.331254104,12525.18752,19544.56802
2020-12-1 4:15,19518.85,19521.81,19435.84,19439.79,34.07,663534.41,19474.34,85.97,-80.11,80.72,-136.86,4.04,-37.88,19509.382,0.740836759,58398.87,97546.91,39148.04,20.54336672,40.19340027,17.55449451,-0.010209615,-0.003480168,0.754311053,131.634,116.608,0.002503283,525.8380034,19507.34494
2020-12-1 4:30,19447.36,19473.55,19364.16,19472.17,51.57,1000663.92,19403.75,109.39,32.38,-80.11,80.72,-136.86,4.04,19489.416,0.745608414,58431.86,97447.08,39015.22,31.49004303,47.16476482,10.4356817,-0.009715606,-0.00166422,0.665681283,137.496,117.339,0.135382469,475.575695,19490.89792
2020-12-1 4:45,19461.33,19503.69,19352.35,19353.92,83.71,1627987.44,19448.44,151.34,-118.25,32.38,-80.11,80.72,-136.86,19444.992,0.747520805,58265.88,97224.96,38959.08,25.89527028,39.83673104,-4.693709318,-0.016712002,-0.011658535,0.989352384,154.554,120.52,0,336.4276213,19440.17792
2020-12-1 5:00,19363.16,19401.03,19301,19393.68,60.21,1164703.11,19343.35,100.03,39.76,-118.25,32.38,-80.11,80.72,19435.892,0.750082308,58219.77,97179.46,38959.69,31.31859779,36.60207037,-13.32199335,-0.011025055,-0.010863644,0.776335159,126.024,121.675,0.120873108,276.7153887,19416.51716
2020-12-1 5:15,19398.94,19442.31,19363.43,19439.77,52.81,1025118.62,19412.04,78.88,46.09,39.76,-118.25,32.38,-80.11,19419.866,0.7440451,58187.37,97099.33,38911.96,50.07417371,38.49285917,-16.25353219,-0.00675608,-0.008728797,0.665106065,105.122,120.79,0.260989846,148.4690441,19415.15956
2020-12-1 5:30,19442.33,19458.78,19394.01,19424.26,47.11,915388.44,19432.11,64.77,-15.51,46.09,39.76,-118.25,32.38,19416.76,0.735248246,58257.71,97083.8,38826.09,35.60065835,37.32562254,-19.6023614,-0.007753356,-0.011000336,0.702536381,100.882,116.258,0.274808564,101.1831356,19409.93704
